Area,BHK,Bathroom,Furnishing,Parking,Price,Status,Transaction,Type,Per_Sqft,Locality
650,2,2,Semi-Furnished,1,2500000,Ready_to_move,Resale,Builder_Floor,,Chhattarpur
1800,4,4,Semi-Furnished,1,8500000,Ready_to_move,New_Property,Builder_Floor,,Chhattarpur Enclave Phase2
725,2,2,Furnished,1,3000000,Ready_to_move,Resale,Apartment,4138,Chhattarpur
900,3,2,Semi-Furnished,1,4900000,Ready_to_move,New_Property,Builder_Floor,4138,Chhattarpur
750,2,2,Unfurnished,1,3500000,Ready_to_move,New_Property,Builder_Floor,4138,Chhattarpur
700,2,2,Semi-Furnished,1,3000000,Ready_to_move,New_Property,Builder_Floor,4138,Chhattarpur Enclave Phase2
950,3,2,Semi-Furnished,1,7020000,Almost_ready,New_Property,Builder_Floor,4138,Chhattarpur
1600,3,4,Unfurnished,1,60000000,Almost_ready,New_Property,Apartment,4138,"DLF Chattarpur Farms, Chhattarpur"
900,2,2,Semi-Furnished,1,3500000,Ready_to_move,New_Property,Builder_Floor,4138,Chhattarpur
1500,3,3,Semi-Furnished,1,7000000,Ready_to_move,New_Property,Builder_Floor,4138,Chhattarpur
500,2,1,Semi-Furnished,2,7000000,Ready_to_move,Resale,Apartment,4138,Chhattarpur Enclave Phase2
1035,3,3,Semi-Furnished,1,4500000,Ready_to_move,New_Property,Builder_Floor,4138,Chhattarpur Enclave Phase2
825,3,2,Semi-Furnished,1,5990000,Ready_to_move,New_Property,Builder_Floor,4138,"Aravali Tower, Chhattarpur"
1300,3,3,Semi-Furnished,1,4400000,Ready_to_move,New_Property,Builder_Floor,4138,Chhattarpur
765,2,2,Unfurnished,4,2500000,Ready_to_move,New_Property,Builder_Floor,4138,Chhattarpur
580,1,1,Semi-Furnished,1,1600000,Ready_to_move,New_Property,Builder_Floor,4138,Chhattarpur Enclave Phase2
1750,3,3,Semi-Furnished,1,6500000,Ready_to_move,New_Property,Builder_Floor,4138,Chhattarpur Enclave Phase2
650,2,2,Semi-Furnished,,2750000,Ready_to_move,Resale,Apartment,,Mehrauli
405,1,1,Semi-Furnished,,1500000,Ready_to_move,New_Property,Apartment,,Mehrauli
675,2,1,Unfurnished,,2200000,Ready_to_move,Resale,Builder_Floor,3259,Mehrauli
850,2,2,Semi-Furnished,1,2800000,Ready_to_move,Resale,Apartment,3294,Mehrauli
800,3,3,Semi-Furnished,1,4500000,Ready_to_move,Resale,Apartment,3294,Mehrauli
405,1,1,Furnished,1,1800000,Ready_to_move,Resale,Apartment,3294,Mehrauli
1350,3,3,Unfurnished,1,8500000,Ready_to_move,New_Property,Builder_Floor,3294,Mehrauli
1350,3,3,Unfurnished,1,8500000,Ready_to_move,New_Property,Apartment,3294,Mehrauli
450,1,1,Unfurnished,1,1700000,Ready_to_move,New_Property,Builder_Floor,3294,Mehrauli
1300,3,3,Semi-Furnished,2,7000000,Ready_to_move,New_Property,Builder_Floor,3294,"Mehrauli carpet area 1300 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 2 Covered bathroom 3 balcony 2 ownership Freehold 3 bhk flat with attached washroom, modular kitchen, IInd floor, one car and one bike parking, lift, gated society, security, cctv camera, water backup. read more Contact Agent View Phone No. Share Feedback Agent India Bhoomi"
1050,3,2,Unfurnished,2,5600000,Ready_to_move,New_Property,Builder_Floor,3294,Mehrauli
1675,4,3,Furnished,2,13500000,Ready_to_move,Resale,Builder_Floor,8060,Mehrauli
1250,3,3,Unfurnished,2,8500000,Almost_ready,New_Property,Builder_Floor,8060,Mehrauli
1080,3,3,Unfurnished,5,6000000,Ready_to_move,New_Property,Apartment,8060,Mehrauli
1170,3,3,Unfurnished,5,7200000,Almost_ready,New_Property,Builder_Floor,8060,"Andheria Mor, Mehrauli"
1250,3,2,Semi-Furnished,1,6500000,Ready_to_move,Resale,Apartment,8060,Mehrauli carpet area 1250 sqft status Ready to Move floor Ground out of 8 floors transaction Resale furnishing Semi-Furnished facing East overlooking Main Road car parking 1 Covered bathroom 2 balcony 3 ownership Freehold The flat located are very good condition and well developed area. The flat area are very spaciable. This flat balcony view is very best society very neat and clean. read more Contact Agent View Phone No. Share Feedback Agent Bharti Real Estate 100+ Buyers Served
1500,3,3,Semi-Furnished,1,8400000,Ready_to_move,New_Property,Apartment,8060,"Andheria Mor, Mehrauli"
1350,3,3,Unfurnished,1,8500000,Ready_to_move,New_Property,Apartment,8060,Mehrauli
855,2,2,Semi-Furnished,1,4000000,Ready_to_move,Resale,Builder_Floor,4678,Mehrauli
540,1,1,Unfurnished,1,1700000,Ready_to_move,Resale,Builder_Floor,3148,Mehrauli
1044.0983,3,2,Unfurnished,1,6000000,Ready_to_move,Resale,Builder_Floor,3148,Mehrauli
405,1,1,Semi-Furnished,1,1600000,Ready_to_move,Resale,Apartment,3148,Mehrauli
500,1,2,Semi-Furnished,1,2100000,Ready_to_move,Resale,Apartment,4200,Mehrauli
450,1,1,Furnished,1,1700000,Ready_to_move,Resale,Apartment,3778,Mehrauli
405,1,1,Unfurnished,1,1500000,Ready_to_move,Resale,Apartment,3778,"Andheria Mor, Mehrauli"
405,1,1,Unfurnished,1,1200000,Ready_to_move,Resale,Builder_Floor,2963,Mehrauli
450,1,1,Unfurnished,1,1650000,Ready_to_move,Resale,Apartment,3667,"Brijwasi Colony, Mehrauli"
173,2,2,Unfurnished,1,3500000,Ready_to_move,Resale,Builder_Floor,3667,Mehrauli
1100,3,2,Unfurnished,1,8500000,Ready_to_move,Resale,Builder_Floor,7727,Mehrauli
600,2,2,Unfurnished,1,3200000,Ready_to_move,Resale,Builder_Floor,5333,Mehrauli
800,3,2,Semi-Furnished,1,4400000,Ready_to_move,New_Property,Builder_Floor,,Mahavir Enclave
990,4,3,Unfurnished,1,7200000,Almost_ready,New_Property,Builder_Floor,,Mahavir Enclave Part 1
1100,3,2,Semi-Furnished,1,7500000,Ready_to_move,New_Property,Builder_Floor,,Mahavir Enclave Part 1
1100,3,2,Unfurnished,1,6500000,Ready_to_move,New_Property,Apartment,,Mahavir Enclave
527,2,2,Semi-Furnished,1,3500000,Ready_to_move,Resale,Builder_Floor,,Mahavir Enclave Part 1
1000,2,2,Semi-Furnished,1,6500000,Ready_to_move,Resale,Builder_Floor,,Mahavir Enclave Part 1 carpet area 1000 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished facing East car parking 1 Covered bathroom 2 balcony 2 East Facing Property this property is for sale purpose.......................... Contact Owner View Phone No. Share Feedback Owner Twinkle Sudan
1000,3,2,Semi-Furnished,1,6200000,Ready_to_move,Resale,Builder_Floor,,Mahavir Enclave Part 1
450,1,1,Semi-Furnished,1,2500000,Ready_to_move,New_Property,Builder_Floor,,Mahavir Enclave Part 1
600,2,2,Semi-Furnished,1,3000000,Ready_to_move,New_Property,Apartment,,Mahavir Enclave
950,3,2,Furnished,1,6000000,Ready_to_move,New_Property,Builder_Floor,,Mahavir Enclave Part 1
855,3,2,Unfurnished,1,4800000,Ready_to_move,Resale,Apartment,,Mahavir Enclave Part 1
770,2,2,Semi-Furnished,1,3790000,Ready_to_move,New_Property,Builder_Floor,4922,Mahavir Enclave
810,3,2,Semi-Furnished,1,4200000,Ready_to_move,New_Property,Apartment,4922,Mahavir Enclave
710,2,2,Unfurnished,1,2900000,Ready_to_move,Resale,Apartment,4922,Mahavir Enclave
950,3,2,Unfurnished,1,5000000,Ready_to_move,Resale,Builder_Floor,4922,Mahavir Enclave Part 1
450,1,1,Semi-Furnished,1,2100000,Ready_to_move,New_Property,Builder_Floor,4922,Mahavir Enclave Part 1
500,2,2,Semi-Furnished,1,3200000,Ready_to_move,Resale,Apartment,4922,Mahavir Enclave Part 1
600,2,1,Semi-Furnished,1,3000000,Ready_to_move,Resale,Apartment,4922,Mahavir Enclave Part 1
420,1,1,Unfurnished,1,2300000,Ready_to_move,Resale,Builder_Floor,4922,Mahavir Enclave Part 1
900,3,2,Semi-Furnished,1,5900000,Almost_ready,New_Property,Builder_Floor,6556,Mahavir Enclave Part 1
945,3,2,Semi-Furnished,1,5500000,Ready_to_move,Resale,Apartment,5820,Mahavir Enclave Part 1
565,2,2,Unfurnished,1,3500000,Ready_to_move,Resale,Builder_Floor,5820,Mahavir Enclave carpet area 565 sqft status Ready to Move floor Ground out of 1 floor transaction Resale furnishing Unfurnished facing East car parking 1 Covered bathroom 2 balcony 1 ownership Freehold East Facing Property This Freehold Builder Floor Apartment is located at Ground floor in a building of total 1 floors. The age of construction for this apartment Builder Floor Apartment is Less than 5 years. High quality flooring of types Granite are available in different rooms. read more Contact Owner View Phone No. Share Feedback Owner Adesh Sah
450,2,1,Semi-Furnished,1,1700000,Ready_to_move,Resale,Apartment,3778,Mahavir Enclave Part 3
430,1,1,Unfurnished,1,1850000,Ready_to_move,New_Property,Builder_Floor,3778,Mahavir Enclave
550,2,2,Unfurnished,1,2300000,Ready_to_move,Resale,Builder_Floor,3778,Mahavir Enclave
810,3,2,Furnished,1,3800000,Ready_to_move,Resale,Builder_Floor,42222,Mahavir Enclave
720,3,2,Semi-Furnished,1,4500000,Ready_to_move,Resale,Builder_Floor,42222,Mahavir Enclave Part 1
360,2,1,Semi-Furnished,1,2200000,Ready_to_move,New_Property,Apartment,42222,"Vijay Enclave, Mahavir Enclave"
820,3,2,Semi-Furnished,1,5200000,Ready_to_move,Resale,Builder_Floor,42222,Mahavir Enclave
459,2,2,Semi-Furnished,1,2200000,Ready_to_move,Resale,Builder_Floor,43137,Mahavir Enclave Part 3
378,1,2,Unfurnished,2,1500000,Ready_to_move,Resale,Apartment,,"Narela Sector A1 carpet area 42 sqyrd status Ready to Move floor Ground out of 5 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Open bathroom 2 balcony 2 ownership Freehold Near bawana industrial area and j.j. colony. DDA Housing property LIG FLAT very nice property for single family 200 hundreds family already living IN THIS SOCIETY and very piece full atmosphere this society 24 hour guards all facility available read more Contact Owner View Phone No. Share Feedback Owner Vivek Gupta"
450,1,1,Furnished,2,2200000,Ready_to_move,Resale,Apartment,4889,"DDA Flats Pocket 6 Sector A10, Narela"
900,2,2,Semi-Furnished,2,3800000,Ready_to_move,Resale,Apartment,4222,"DDA Flats Pocket 1 Sector A9, Narela"
360,1,1,Unfurnished,1,1800000,Ready_to_move,Resale,Apartment,5000,"DDA Janta Flats, Tikri Khurd Sector B2, Narela"
559.7228,2,2,Furnished,3,2850000,Ready_to_move,Resale,Apartment,5092,Narela
350,1,1,Unfurnished,3,2500000,Ready_to_move,Resale,Apartment,7143,Narela
365,1,1,Unfurnished,39,3500000,Ready_to_move,Resale,Apartment,7143,Narela
390,1,1,Unfurnished,39,2000000,Ready_to_move,Resale,Apartment,5128,"DDA Lig Flats, Narela"
350,1,1,Unfurnished,39,3000000,Ready_to_move,Resale,Apartment,5128,"DDA Flats Pocket 3, Narela"
210,1,1,Semi-Furnished,39,2000000,Ready_to_move,New_Property,Apartment,5128,"DDA Lig Flats, Narela"
50,1,1,Unfurnished,39,3500000,Ready_to_move,New_Property,Apartment,5128,"DDA Lig Flats, Narela"
500,1,1,Unfurnished,39,1800000,Ready_to_move,Resale,Apartment,3600,"DDA Pocket H, Narela"
350,1,1,Unfurnished,39,1600000,Ready_to_move,Resale,Apartment,4571,"DDA Lig Flats, Narela"
379,1,1,Unfurnished,1,1600000,Ready_to_move,Resale,Builder_Floor,4221,"DDA Lig Flats, Narela"
236.8058,1,1,Unfurnished,1,2000000,Ready_to_move,Resale,Apartment,4221,Narela
445,1,1,Unfurnished,1,1500000,Ready_to_move,Resale,Apartment,4221,Narela Mandi
452.0838,2,1,Furnished,1,3000000,Ready_to_move,Resale,Apartment,6636,"DDA Flats Pocket 6 Sector A10, Narela"
350,1,1,Unfurnished,1,1490000,Ready_to_move,New_Property,Apartment,4270,Narela
437,1,1,Furnished,1,3500000,Ready_to_move,New_Property,Apartment,4270,"DDA Lig Flats, Narela"
61,3,3,Unfurnished,1,4000000,Ready_to_move,Resale,Apartment,4270,"Bhorgarh, Narela"
495,2,2,Unfurnished,1,1750000,Ready_to_move,Resale,Builder_Floor,4270,Narela
900,2,2,Unfurnished,1,4600000,Ready_to_move,Resale,Apartment,4270,Narela Sector A9
350,1,1,Semi-Furnished,1,1800000,Ready_to_move,Resale,Builder_Floor,5143,"DDA Lig Flats, Narela"
585,2,2,Unfurnished,1,1900000,Ready_to_move,Resale,Builder_Floor,3248,Narela
198,1,1,Furnished,1,1000000,Ready_to_move,Resale,Apartment,5051,Narela Sector A5
4900,1,1,Unfurnished,1,1000000,Ready_to_move,New_Property,Apartment,5051,"DDA Lig Flats, Narela"
2077.4327,1,1,Unfurnished,1,1000000,Ready_to_move,Resale,Builder_Floor,5051,"DDA Flats Pocket 3, Narela"
50,1,1,Semi-Furnished,1,3500000,Ready_to_move,New_Property,Apartment,5051,"DDA Lig Flats, Narela"
990,3,2,Furnished,1,5000000,Ready_to_move,Resale,Builder_Floor,5051,Narela
425,1,1,Unfurnished,1,2200000,Ready_to_move,Resale,Apartment,5176,Narela
750,2,2,Unfurnished,,13000000,Almost_ready,New_Property,Builder_Floor,,Malviya Nagar
1400,3,3,Semi-Furnished,2,34000000,Ready_to_move,New_Property,Builder_Floor,,"Shivalik, Malviya Nagar"
3600,4,4,Semi-Furnished,3,60000000,Ready_to_move,New_Property,Builder_Floor,,"Geetanjali Enclave, Malviya Nagar"
3000,4,5,Semi-Furnished,4,74500000,Ready_to_move,New_Property,Builder_Floor,,"Geetanjali Enclave, Malviya Nagar"
2750,4,5,Unfurnished,2,75000000,Almost_ready,New_Property,Builder_Floor,,"Geetanjali Enclave, Malviya Nagar"
2050,4,4,Semi-Furnished,2,62500000,Ready_to_move,New_Property,Builder_Floor,,"Geetanjali Enclave, Malviya Nagar"
3000,4,4,Unfurnished,2,67000000,Ready_to_move,New_Property,Builder_Floor,14888,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar"
850,2,2,Unfurnished,2,8500000,Ready_to_move,Resale,Builder_Floor,14888,Malviya Nagar
750,2,2,Unfurnished,2,11500000,Almost_ready,New_Property,Builder_Floor,14888,Malviya Nagar
2600,4,5,Semi-Furnished,3,52500000,Ready_to_move,New_Property,Builder_Floor,14888,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar"
800,2,2,Semi-Furnished,1,12000000,Ready_to_move,New_Property,Builder_Floor,14888,Malviya Nagar
550,2,2,Semi-Furnished,2,10700000,Ready_to_move,Resale,Builder_Floor,14888,Malviya Nagar
700,2,2,Semi-Furnished,1,9000000,Ready_to_move,Resale,Apartment,14888,Malviya Nagar
2316,3,4,Furnished,1,100000000,Ready_to_move,Resale,Builder_Floor,14888,"Geetanjali Enclave, Malviya Nagar"
900,3,2,Semi-Furnished,1,6200000,Ready_to_move,Resale,Apartment,14888,"Khirki extension, Malviya Nagar"
100,3,2,Semi-Furnished,1,17000000,Ready_to_move,Resale,Builder_Floor,14888,Malviya Nagar
900,2,3,Semi-Furnished,2,12500000,Ready_to_move,Resale,Builder_Floor,14888,"Malviya Nagar carpet area 100 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North overlooking Garden/Park, Main Road car parking 2 Open bathroom 3 balcony 2 ownership Freehold It's a Corner three story building, located in South Delhi. Amenities like Market, Schools, Hospitals, Parks, Gyms, Study Centers, Temple are all around. Very Close to Malviya Nagar Metro and Haus Khas Metro Station. Centerlize place to live. Whether you go to Gurgaon or Noida Or to other parts of the city, commuting from here is very easy. read more Contact Owner View Phone No. Share Feedback Owner Rohit"
1500,2,2,Semi-Furnished,3,13000000,Ready_to_move,New_Property,Builder_Floor,14888,Malviya Nagar
650,3,2,Unfurnished,3,4200000,Ready_to_move,Resale,Builder_Floor,14888,"Khirki extension, Malviya Nagar"
2000,4,4,Semi-Furnished,2,36000000,Ready_to_move,New_Property,Builder_Floor,14888,Malviya Nagar
500,1,1,Unfurnished,2,2300000,Ready_to_move,Resale,Apartment,14888,Malviya Nagar
1125,2,2,Unfurnished,2,8100000,Ready_to_move,Resale,Builder_Floor,7200,Malviya Nagar
1300,3,3,Semi-Furnished,1,10000000,Ready_to_move,Resale,Builder_Floor,7200,Malviya Nagar
2500,4,5,Unfurnished,1,62500000,Ready_to_move,New_Property,Builder_Floor,7200,"Geetanjali Enclave, Malviya Nagar"
2200,4,5,Semi-Furnished,2,65000000,Ready_to_move,New_Property,Builder_Floor,7200,"Geetanjali Enclave, Malviya Nagar"
1290,3,2,Semi-Furnished,2,20000000,Ready_to_move,Resale,Builder_Floor,7200,Malviya Nagar
2250,4,4,Semi-Furnished,2,57500000,Ready_to_move,New_Property,Builder_Floor,7200,"Geetanjali Enclave, Malviya Nagar"
1350,3,3,Semi-Furnished,2,30000000,Ready_to_move,New_Property,Builder_Floor,7200,"Shivalik, Malviya Nagar"
1400,3,3,Semi-Furnished,1,30000000,Ready_to_move,New_Property,Builder_Floor,21429,"Shivalik, Malviya Nagar"
1700,3,3,Unfurnished,2,30000000,Ready_to_move,New_Property,Builder_Floor,21429,"Shivalik, Malviya Nagar"
450,1,1,Unfurnished,,3300000,Ready_to_move,Resale,Apartment,,"Dilshad Colony, Dilshad Garden"
750,2,1,Unfurnished,,7350000,Ready_to_move,Resale,Apartment,,"Guru Teg Bahadur Enclave, Dilshad Garden"
1500,4,1,Unfurnished,,12500000,Ready_to_move,Resale,Apartment,,"Dilshad Garden carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished bathroom 1 balcony 2 Mig dda flat located at a very prime location near to market, school, hospital, metro station etc. Contact Owner View Phone No. Share Feedback Owner R"
400,1,1,Semi-Furnished,1,3500000,Ready_to_move,Resale,Apartment,,"Dilshad Colony, Dilshad Garden"
650,2,2,Unfurnished,1,6500000,Ready_to_move,Resale,Builder_Floor,,"Dilshad Colony, Dilshad Garden"
900,2,2,Furnished,2,6900000,Ready_to_move,Resale,Builder_Floor,7666,"Dilshad Colony, Dilshad Garden"
400,1,1,Unfurnished,1,3600000,Ready_to_move,Resale,Builder_Floor,7666,"Dilshad Colony, Dilshad Garden"
900,3,2,Semi-Furnished,2,13500000,Ready_to_move,Resale,Apartment,7666,"Dilshad Colony, Dilshad Garden"
1000,3,2,Furnished,1,9200000,Ready_to_move,Resale,Apartment,9200,"DDA Flats Block A, Dilshad Garden"
405,1,1,Unfurnished,1,2500000,Ready_to_move,Resale,Apartment,9200,"Dilshad Colony, Dilshad Garden"
1700,3,2,Furnished,1,17000000,Ready_to_move,Resale,Apartment,9200,"DDA Flats Block A, Dilshad Garden"
800,3,2,Semi-Furnished,1,9030000,Ready_to_move,Resale,Apartment,9200,Dilshad Garden
1076.39,3,2,Unfurnished,10,9300000,Ready_to_move,Resale,Builder_Floor,8640,"Dilshad Colony, Dilshad Garden"
750,2,1,Semi-Furnished,2,6500000,Ready_to_move,New_Property,Apartment,8640,"DDA Pocket JK, Dilshad Garden"
460,2,1,Unfurnished,2,3300000,Ready_to_move,Resale,Builder_Floor,8640,"Dilshad Colony, Dilshad Garden"
370,1,1,Unfurnished,2,2400000,Ready_to_move,Resale,Builder_Floor,6486,"Dilshad Colony, Dilshad Garden"
1800,3,3,Semi-Furnished,1,15000000,Ready_to_move,New_Property,Builder_Floor,8333,"Dilshad Colony, Dilshad Garden"
1080,3,1,Unfurnished,1,7000000,Ready_to_move,New_Property,Apartment,8333,Dilshad Garden
350,1,1,Unfurnished,1,4200000,Ready_to_move,Resale,Apartment,12000,"DDA Pocket E, Dilshad Garden"
500,2,1,Furnished,1,5800000,Ready_to_move,Resale,Apartment,12000,Dilshad Garden
900,3,2,Semi-Furnished,1,4800000,Ready_to_move,Resale,Apartment,12000,"Dilshad Colony, Dilshad Garden"
800,2,2,Semi-Furnished,1,7500000,Ready_to_move,Resale,Apartment,9375,"Dilshad Colony, Dilshad Garden"
350,1,1,Unfurnished,1,3000000,Ready_to_move,Resale,Apartment,9375,"DDA Flats Pocket O, Dilshad Garden"
430.556,1,1,Unfurnished,1,4300000,Ready_to_move,Resale,Apartment,9375,Dilshad Garden
500,1,1,Semi-Furnished,1,2600000,Ready_to_move,Resale,Builder_Floor,5200,"Dilshad Colony, Dilshad Garden"
1450,2,2,Unfurnished,1,7000000,Ready_to_move,Resale,Apartment,5200,Dilshad Garden
800,2,2,Unfurnished,1,6000000,Ready_to_move,Resale,Builder_Floor,7500,"Dilshad Colony, Dilshad Garden"
1000,2,2,Semi-Furnished,1,6700000,Ready_to_move,Resale,Apartment,6700,"Dilshad Colony, Dilshad Garden"
1000,3,3,Furnished,1,9500000,Ready_to_move,Resale,Apartment,9500,"DDA Pocket I, Dilshad Garden"
1600,3,2,Semi-Furnished,1,17000000,Ready_to_move,Resale,Apartment,10625,"DDA Flats Block A, Dilshad Garden"
900,2,2,Semi-Furnished,,8000000,Ready_to_move,Resale,Apartment,,Vasundhara Enclave
1500,3,3,Semi-Furnished,1,12000000,Ready_to_move,Resale,Apartment,,Vasundhara Enclave
1050,2,2,Semi-Furnished,1,9000000,Ready_to_move,Resale,Apartment,,Vasundhara Enclave
1300,3,2,Semi-Furnished,2,11500000,Ready_to_move,Resale,Apartment,,"Samrat Apartment, Vasundhara Enclave"
1600,4,3,Furnished,1,20000000,Ready_to_move,Resale,Apartment,,"Mangal Apartment, Vasundhara Enclave carpet area 1600 sqft status Ready to Move floor 4 out of 7 floors transaction Resale furnishing Furnished facing South - East overlooking Garden/Park, Main Road society Mangal Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Fully furnished , complete marble flooring, ready to move in. Contact Owner View Phone No. Share Feedback Owner Shailendra"
900,2,2,Semi-Furnished,1,8550000,Ready_to_move,Resale,Apartment,,"Prayag Apartments, Vasundhara Enclave carpet area 900 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Garden/Park, Main Road society Prayag Apartments car parking 1 Open bathroom 2 balcony 2 ownership Freehold This is 2 BHK apartment , with 2 Bathroom and one parking.This is East facing Flat.Near Metro Station is Ashok Nagar read more Contact Owner View Phone No. Share Feedback Owner Sameer Kumar"
1350,4,4,Semi-Furnished,1,10500000,Ready_to_move,Resale,Apartment,,"Abhimanyu Apartments, Vasundhara Enclave"
1000,3,2,Furnished,2,12000000,Ready_to_move,Resale,Apartment,,"Fancy Apartments, Vasundhara Enclave"
1400,3,2,Unfurnished,1,11000000,Ready_to_move,Resale,Apartment,,"Shantidoot Apartment, Vasundhara Enclave"
975,3,2,Semi-Furnished,1,12000000,Ready_to_move,Resale,Apartment,,Vasundhara Enclave
900,2,2,Unfurnished,114,9000000,Ready_to_move,Resale,Apartment,,"Mangal Apartment, Vasundhara Enclave"
1100,2,2,Semi-Furnished,114,10000000,Ready_to_move,Resale,Apartment,,Vasundhara Enclave
950,2,2,Unfurnished,114,8100000,Ready_to_move,Resale,Apartment,,Vasundhara Enclave
1300,3,3,Furnished,1,9200000,Ready_to_move,Resale,Apartment,,Vasundhara Enclave
1459,3,3,Semi-Furnished,1,14200000,Ready_to_move,Resale,Apartment,,Vasundhara Enclave
1000,2,2,Semi-Furnished,1,7500000,Ready_to_move,Resale,Apartment,,"Satyam Apartment, Vasundhara Enclave"
1100,2,2,Semi-Furnished,1,9500000,Ready_to_move,Resale,Apartment,,"Samrat Apartment, Vasundhara Enclave"
1450,3,2,Furnished,1,14000000,Ready_to_move,Resale,Apartment,9655,"Satyam Apartment, Vasundhara Enclave"
1450,3,3,Semi-Furnished,1,11600000,Ready_to_move,Resale,Apartment,9655,"Abhimanyu Apartments, Vasundhara Enclave"
1150,3,3,Semi-Furnished,1,12000000,Ready_to_move,Resale,Apartment,9655,Vasundhara Enclave
780,2,2,Semi-Furnished,1,7500000,Ready_to_move,Resale,Apartment,9655,Vasundhara Enclave
1300,3,2,Semi-Furnished,2,9800000,Ready_to_move,Resale,Apartment,9655,"Anekant Apartment, Vasundhara Enclave"
1350,3,3,Semi-Furnished,1,12000000,Ready_to_move,Resale,Apartment,9655,"New Delhi Apartment, Vasundhara Enclave"
1200,3,2,Semi-Furnished,1,12500000,Ready_to_move,Resale,Apartment,9655,"Mahesh Apartment, Vasundhara Enclave"
1460,3,3,Semi-Furnished,1,16500000,Ready_to_move,Resale,Apartment,9655,"Pawittra Apartment, Vasundhara Enclave"
1460,3,3,Unfurnished,1,12000000,Ready_to_move,Resale,Apartment,9655,Vasundhara Enclave
1100,2,2,Unfurnished,1,7200000,Ready_to_move,Resale,Apartment,9655,Vasundhara Enclave
1500,3,3,Furnished,2,15000000,Ready_to_move,Resale,Apartment,10000,"Capital Apartment, Vasundhara Enclave"
1050,2,2,Semi-Furnished,1,10000000,Ready_to_move,Resale,Apartment,10000,"Hindon Apartment, Vasundhara Enclave"
1350,3,3,Semi-Furnished,1,11000000,Ready_to_move,Resale,Apartment,10000,"Gobind Apartment, Vasundhara Enclave"
1500,2,2,Furnished,2,24700000,Almost_ready,New_Property,Apartment,16466,"Godrej South Estate, Okhla"
976,2,2,Furnished,2,24900000,Almost_ready,New_Property,Apartment,25512,"Godrej South Estate, Okhla"
540,2,1,Semi-Furnished,1,3600000,Ready_to_move,New_Property,Builder_Floor,25512,"Abul Fazal Enclave Part 1, Okhla"
450,1,1,Semi-Furnished,1,1700000,Ready_to_move,New_Property,Builder_Floor,25512,"Batla House, Okhla"
900,2,2,Unfurnished,1,11000000,Ready_to_move,Resale,Apartment,25512,"Sukhdev Vihar, Okhla"
2500,4,4,Semi-Furnished,2,75000000,Ready_to_move,Resale,Builder_Floor,30000,"Sukhdev Vihar, Okhla"
979.5149,2,2,Unfurnished,1,24800000,Almost_ready,New_Property,Apartment,30000,"Godrej South Estate, Okhla Phase 1"
945,2,2,Semi-Furnished,1,24900000,Almost_ready,New_Property,Apartment,30000,"Godrej South Estate, Okhla Phase 1"
976,2,2,Unfurnished,2,24900000,Almost_ready,New_Property,Apartment,30000,"Godrej South Estate, Okhla Phase 1"
1531,2,2,Unfurnished,2,25900000,Almost_ready,New_Property,Apartment,16917,"Godrej South Estate, Okhla"
1000,2,2,Unfurnished,2,11700000,Ready_to_move,Resale,Builder_Floor,16917,"Sukhdev Vihar, Okhla"
750,3,2,Furnished,2,13500000,Ready_to_move,Resale,Apartment,16917,"Sukhdev Vihar, Okhla"
900,3,2,Furnished,1,5500000,Ready_to_move,Resale,Builder_Floor,16917,"Abul Fazal Enclave Part-II, Okhla"
1512,2,2,Unfurnished,1,30000000,Almost_ready,New_Property,Apartment,19841,"Godrej South Estate, Okhla"
35,3,2,Semi-Furnished,2,4950000,Ready_to_move,Resale,Apartment,19841,"Abul Fazal Enclave Part 1, Okhla"
1500,3,2,Semi-Furnished,1,16000000,Ready_to_move,Resale,Apartment,19841,"Sukhdev Vihar, Okhla"
2907,4,4,Semi-Furnished,1,30000000,Ready_to_move,Resale,Apartment,10320,"Sukhdev Vihar, Okhla"
2210,4,3,Semi-Furnished,1,41000000,Ready_to_move,Resale,Builder_Floor,10320,"Sukhdev Vihar, Okhla"
750,2,2,Semi-Furnished,1,3800000,Ready_to_move,Resale,Builder_Floor,10320,"Abul Fazal Enclave Part-II, Okhla"
2518.7526,4,5,Unfurnished,2,68900000,Almost_ready,New_Property,Apartment,10320,"Godrej South Estate, Okhla Phase 1"
588,2,2,Unfurnished,2,1800000,Ready_to_move,New_Property,Apartment,10320,"Jamia Nagar, Okhla"
540,2,1,Unfurnished,2,1500000,Ready_to_move,Resale,Builder_Floor,2778,"Zakir Nagar, New Friends Colony"
1100,3,3,Semi-Furnished,2,12500000,Ready_to_move,Resale,Apartment,2778,"Sukhdev Vihar, Okhla"
